currency,series,page,gearbox,iec_flange,price_foot,price_flange
EUR,IRKP,32,IRKP 73,IEC 80 B5 / B14,786.00,810.00
EUR,IRKP,32,IRKP 73,IEC 90 B5 / B14,786.00,810.00
EUR,IRKP,32,IRKP 73,IEC 100 B5 / B14,803.00,827.00
EUR,IRKP,32,IRKP 73,IEC 112 B5 / B14,803.00,827.00
EUR,IRKP,32,IRKP 73,IEC 132 B5 / B14,814.00,839.00
EUR,IRKP,32,IRKP 74,IEC 63 B5 / B14,921.00,946.00
EUR,IRKP,32,IRKP 74,IEC 71 B5 / B14,931.00,955.00
EUR,IRKP,32,IRKP 74,IEC 80 B5 / B14,936.00,961.00
EUR,IRKP,32,IRKP 74,IEC 90 B5 / B14,936.00,961.00
EUR,IRKP,32,IRKP 73 IR 52,IEC 63 B5 / B14,1040.00,1064.00
EUR,IRKP,32,IRKP 73 IR 52,IEC 71 B5 / B14,1047.00,1071.00
EUR,IRKP,32,IRKP 73 IR 52,IEC 80 B5 / B14,1052.00,1076.00
EUR,IRKP,32,IRKP 73 IR 53,IEC 63 B5 / B14,1049.00,1073.00
EUR,IRKP,32,IRKP 73 IR 53,IEC 71 B5 / B14,1056.00,1080.00
EUR,IRKP,32,IRKP 73 IR 53,IEC 80 B5 / B14,1061.00,1085.00
EUR,IRKP,33,IRKP 83,IEC 71 B5,1161.00,1192.00
EUR,IRKP,33,IRKP 83,IEC 80 B5,1165.00,1197.00
EUR,IRKP,33,IRKP 83,IEC 90 B5 / B14,1165.00,1197.00
EUR,IRKP,33,IRKP 83,IEC 100 B5 / B14,1195.00,1227.00
EUR,IRKP,33,IRKP 83,IEC 112 B5 / B14,1195.00,1227.00
EUR,IRKP,33,IRKP 83,IEC 132 B5 / B14,1210.00,1242.00
EUR,IRKP,33,IRKP 83,IEC 160 B5,1263.00,1295.00
EUR,IRKP,33,IRKP 84,IEC 71 B5 / B14,1382.00,1414.00
EUR,IRKP,33,IRKP 84,IEC 80 B5 / B14,1394.00,1426.00
EUR,IRKP,33,IRKP 84,IEC 90 B5 / B14,1394.00,1426.00
EUR,IRKP,33,IRKP 83 IR 52,IEC 63 B5 / B14,1531.00,1563.00
EUR,IRKP,33,IRKP 83 IR 52,IEC 71 B5 / B14,1538.00,1570.00
EUR,IRKP,33,IRKP 83 IR 52,IEC 80 B5 / B14,1543.00,1575.00
EUR,IRKP,33,IRKP 83 IR 52,IEC 90 B5 / B14,1543.00,1575.00
EUR,IRKP,33,IRKP 83 IR 53,IEC 63 B5 / B14,1544.00,1576.00
EUR,IRKP,33,IRKP 83 IR 53,IEC 71 B5 / B14,1551.00,1583.00
EUR,IRKP,33,IRKP 83 IR 53,IEC 80 B5 / B14,1556.00,1588.00
EUR,IRKP,33,IRKP 83 IR 53,IEC 90 B5 / B14,1556.00,1588.00
EUR,IRKP,33,IRKP 93,IEC 80 B5,1626.00,1679.00
EUR,IRKP,33,IRKP 93,IEC 90 B5,1626.00,1679.00
EUR,IRKP,33,IRKP 93,IEC 100 B5 / B14,1632.00,1685.00
EUR,IRKP,33,IRKP 93,IEC 112 B5 / B14,1632.00,1685.00
EUR,IRKP,33,IRKP 93,IEC 132 B5 / B14,1644.00,1697.00
EUR,IRKP,33,IRKP 93,IEC 160 B5,1726.00,1779.00
EUR,IRKP,33,IRKP 93,IEC 180 B5,1761.00,1814.00
EUR,IRKP,33,IRKP 94,IEC 71 B5,1829.00,1882.00
EUR,IRKP,33,IRKP 94,IEC 80 B5,1834.00,1887.00
EUR,IRKP,33,IRKP 94,IEC 90 B5 / B14,1834.00,1887.00
EUR,IRKP,33,IRKP 94,IEC 100 B5 / B14,1851.00,1904.00
EUR,IRKP,33,IRKP 94,IEC 112 B5 / B14,1851.00,1904.00
EUR,IRKP,33,IRKP 93 IR 62,IEC 63 B5,1960.00,2013.00
EUR,IRKP,33,IRKP 93 IR 62,IEC 71 B5 / B14,1966.00,2020.00
EUR,IRKP,33,IRKP 93 IR 62,IEC 80 B5 / B14,1972.00,2025.00
EUR,IRKP,33,IRKP 93 IR 62,IEC 90 B5 / B14,1972.00,2025.00
EUR,IRKP,33,IRKP 93 IR 62,IEC 100 B5 / B14,1979.00,2033.00
EUR,IRKP,33,IRKP 93 IR 62,IEC 112 B5 / B14,1979.00,2033.00
EUR,IRKP,33,IRKP 93 IR 63,IEC 63 B5,1971.00,2024.00
EUR,IRKP,33,IRKP 93 IR 63,IEC 71 B5 / B14,1978.00,2031.00
EUR,IRKP,33,IRKP 93 IR 63,IEC 80 B5 / B14,1984.00,2037.00
EUR,IRKP,33,IRKP 93 IR 63,IEC 90 B5 / B14,1984.00,2037.00
EUR,IRKP,33,IRKP 93 IR 63,IEC 100 B5 / B14,1991.00,2044.00
EUR,IRKP,33,IRKP 93 IR 63,IEC 112 B5 / B14,1991.00,2044.00
EUR,IRKP,34,IRKP 103,IEC 90 B5,2361.00,2469.00
EUR,IRKP,34,IRKP 103,IEC 100 B5,2380.00,2488.00
EUR,IRKP,34,IRKP 103,IEC 112 B5,2380.00,2488.00
EUR,IRKP,34,IRKP 103,IEC 132 B5,2395.00,2503.00
EUR,IRKP,34,IRKP 103,IEC 160 B5 / B14,2505.00,2614.00
EUR,IRKP,34,IRKP 103,IEC 180 B5,2543.00,2651.00
EUR,IRKP,34,IRKP 103,IEC 200 B5,2634.00,2743.00
EUR,IRKP,34,IRKP 104,IEC 80 B5,2620.00,2732.00
EUR,IRKP,34,IRKP 104,IEC 90 B5,2620.00,2731.00
EUR,IRKP,34,IRKP 104,IEC 100 B5 / B14,2618.00,2730.00
EUR,IRKP,34,IRKP 104,IEC 112 B5 / B14,2630.00,2741.00
EUR,IRKP,34,IRKP 103 IR 62,IEC 71 B5 / B14,2880.00,2991.00
EUR,IRKP,34,IRKP 103 IR 62,IEC 80 B5 / B14,2890.00,3002.00
EUR,IRKP,34,IRKP 103 IR 62,IEC 90 B5 / B14,2890.00,3002.00
EUR,IRKP,34,IRKP 103 IR 62,IEC 100 B5 / B14,2907.00,3018.00
EUR,IRKP,34,IRKP 103 IR 62,IEC 112 B5 / B14,2907.00,3018.00
EUR,IRKP,34,IRKP 103 IR 63,IEC 63 B5,2893.00,3005.00
EUR,IRKP,34,IRKP 103 IR 63,IEC 71 B5 / B14,2899.00,3010.00
EUR,IRKP,34,IRKP 103 IR 63,IEC 80 B5 / B14,2909.00,3020.00
EUR,IRKP,34,IRKP 103 IR 63,IEC 90 B5 / B14,2909.00,3020.00
EUR,IRKP,34,IRKP 103 IR 63,IEC 100 B5 /B14,2925.00,3037.00
EUR,IRKP,34,IRKP 103 IR 63,IEC 112 B5 / B14,2925.00,3037.00
EUR,IRKP,34,IRKP 123,IEC 100 B5,3707.00,3872.00
EUR,IRKP,34,IRKP 123,IEC 112 B5,3707.00,3872.00
EUR,IRKP,34,IRKP 123,IEC 132 B5,3829.00,3994.00
EUR,IRKP,34,IRKP 123,IEC 160 B5,3876.00,4041.00
EUR,IRKP,34,IRKP 123,IEC 180 B5,3976.00,4141.00
EUR,IRKP,34,IRKP 123,IEC 200 B5,4192.00,4357.00
EUR,IRKP,34,IRKP 123,IEC 225 B5,4354.00,4519.00
EUR,IRKP,34,IRKP 124,IEC 90 B5,3914.00,4079.00
EUR,IRKP,34,IRKP 124,IEC 100 B5,3941.00,4106.00
EUR,IRKP,34,IRKP 124,IEC 112 B5,3941.00,4106.00
EUR,IRKP,34,IRKP 124,IEC 132 B5,3956.00,4121.00
EUR,IRKP,34,IRKP 123 IR 72,IEC 71 B5,4184.00,4349.00
EUR,IRKP,34,IRKP 123 IR 72,IEC 80 B5,4190.00,4355.00
EUR,IRKP,34,IRKP 123 IR 72,IEC 90 B5 / B14,4190.00,4355.00
EUR,IRKP,34,IRKP 123 IR 72,IEC 100 B5 / B14,4207.00,4372.00
EUR,IRKP,34,IRKP 123 IR 72,IEC 112 B5 / B14,4207.00,4372.00
EUR,IRKP,34,IRKP 123 IR 72,IEC 132 B5 / B14,4218.00,4383.00
EUR,IRKP,34,IRKP 123 IR 73,IEC 71 B5,4199.00,4364.00
EUR,IRKP,34,IRKP 123 IR 73,IEC 80 B5,4207.00,4372.00
EUR,IRKP,34,IRKP 123 IR 73,IEC 90 B5 / B14,4207.00,4372.00
EUR,IRKP,34,IRKP 123 IR 73,IEC 100 B5 / B14,4223.00,4388.00
EUR,IRKP,34,IRKP 123 IR 73,IEC 112 B5 / B14,4223.00,4388.00
EUR,IRKP,34,IRKP 123 IR 73,IEC 132 B5 / B14,4234.00,4399.00
EUR,IRKP,35,IRKP 143,IEC 112 B5,5725.00,5978.00
EUR,IRKP,35,IRKP 143,IEC 132 B5,5773.00,6026.00
EUR,IRKP,35,IRKP 143,IEC 160 B5,5895.00,6149.00
EUR,IRKP,35,IRKP 143,IEC 180 B5,5913.00,6167.00
EUR,IRKP,35,IRKP 143,IEC 200 B5,6047.00,6300.00
EUR,IRKP,35,IRKP 143,IEC 225 B5,6281.00,6534.00
EUR,IRKP,35,IRKP 143,IEC 250 B5,6454.00,6708.00
EUR,IRKP,35,IRKP 143,IEC 280 B5,6677.00,6930.00
EUR,IRKP,35,IRKP 144,IEC 90 B5,5976.00,6230.00
EUR,IRKP,35,IRKP 144,IEC 100 B5,6141.00,6395.00
EUR,IRKP,35,IRKP 144,IEC 112 B5,6141.00,6395.00
EUR,IRKP,35,IRKP 144,IEC 132 B5,6154.00,6408.00
EUR,IRKP,35,IRKP 144,IEC 160 B5,6271.00,6525.00
EUR,IRKP,35,IRKP 143 IR 72,IEC 71 B5,6192.00,6445.00
EUR,IRKP,35,IRKP 143 IR 72,IEC 80 B5,6202.00,6455.00
EUR,IRKP,35,IRKP 143 IR 72,IEC 90 B5 / B14,6202.00,6455.00
EUR,IRKP,35,IRKP 143 IR 72,IEC 100 B5 / B14,6226.00,6480.00
EUR,IRKP,35,IRKP 143 IR 72,IEC 112 B5 / B14,6226.00,6480.00
EUR,IRKP,35,IRKP 143 IR 72,IEC 132 B5 / B14,6237.00,6491.00
EUR,IRKP,35,IRKP 143 IR 73,IEC 71 B5,6220.00,6474.00
EUR,IRKP,35,IRKP 143 IR 73,IEC 80 B5,6233.00,6486.00
EUR,IRKP,35,IRKP 143 IR 73,IEC 90 B5 / B14,6233.00,6486.00
EUR,IRKP,35,IRKP 143 IR 73,IEC 100 B5 / B14,6251.00,6504.00
EUR,IRKP,35,IRKP 143 IR 73,IEC 112 B5 / B14,6251.00,6504.00
EUR,IRKP,35,IRKP 143 IR 73,IEC 132 B5 / B14,6262.00,6515.00
EUR,IRKP,35,IRKP 153,IEC 132 B5,8174.00,8498.00
EUR,IRKP,35,IRKP 153,IEC 160 B5,8235.00,8559.00
EUR,IRKP,35,IRKP 153,IEC 180 B5,8285.00,8609.00
EUR,IRKP,35,IRKP 153,IEC 200 B5,8388.00,8712.00
EUR,IRKP,35,IRKP 153,IEC 225 B5,8607.00,8931.00
EUR,IRKP,35,IRKP 153,IEC 250 B5,8824.00,9148.00
EUR,IRKP,35,IRKP 153,IEC 280 B5,8966.00,9289.00
EUR,IRKP,35,IRKP 153,IEC 315 B5,10650.00,10974.00
EUR,IRKP,35,IRKP 154,IEC 100 B5,8719.00,9042.00
EUR,IRKP,35,IRKP 154,IEC 112 B5,8719.00,9042.00
EUR,IRKP,35,IRKP 154,IEC 132 B5,8736.00,9059.00
EUR,IRKP,35,IRKP 154,IEC 160 B5,8854.00,9178.00
EUR,IRKP,35,IRKP 154,IEC 180 B5,8904.00,9228.00
EUR,IRKP,35,IRKP 153 IR 92,IEC 80 B5,9012.00,9292.00
EUR,IRKP,35,IRKP 153 IR 92,IEC 90 B5,9012.00,9292.00
EUR,IRKP,35,IRKP 153 IR 92,IEC 100 B5,8990.00,9314.00
EUR,IRKP,35,IRKP 153 IR 92,IEC 112 B5,8990.00,9314.00
EUR,IRKP,35,IRKP 153 IR 92,IEC 132 B5,9006.00,9330.00
EUR,IRKP,35,IRKP 153 IR 92,IEC 160 B5 / B14,9074.00,9398.00
EUR,IRKP,35,IRKP 153 IR 93,IEC 80 B5,8985.00,9309.00
EUR,IRKP,35,IRKP 153 IR 93,IEC 90 B5,8985.00,9309.00
EUR,IRKP,35,IRKP 153 IR 93,IEC 100 B5,9020.00,9344.00
EUR,IRKP,35,IRKP 153 IR 93,IEC 112 B5,9020.00,9344.00
EUR,IRKP,35,IRKP 153 IR 93,IEC 132 B5,9069.00,9393.00
EUR,IRKP,35,IRK 153 IR 102,IEC 132 B5,9634.00,9958.00
EUR,IRKP,35,IRK 153 IR 102,IEC 160 B5 / B14,9714.00,10038.00
EUR,IRKP,35,IRK 153 IR 102,IEC 180 B5,9744.00,10068.00
EUR,YPP,46,YPP 42,IEC 63 B5 / B14,237.00,255.00
EUR,YPP,46,YPP 42,IEC 71 B5 / B14,239.00,257.00
EUR,YPP,46,YPP 42,IEC 80 B5 / B14,249.00,267.00
EUR,YPP,46,YPP 42,IEC 90 B5 / B14,248.00,267.00
EUR,YPP,46,YPP 42,IEC 100 B5 / B14,257.00,276.00
EUR,YPP,46,YPP 43,IEC 63 B5 / B14,246.00,264.00
EUR,YPP,46,YPP 43,IEC 71 B5 / B14,247.00,266.00
EUR,YPP,46,YPP 43,IEC 80 B5 / B14,256.00,275.00
EUR,YPP,46,YPP 43,IEC 90 B5 / B14,256.00,275.00
EUR,YPP,46,YPP 52,IEC 63 B5 / B14,281.00,300.00
EUR,YPP,46,YPP 52,IEC 71 B5 / B14,283.00,303.00
EUR,YPP,46,YPP 52,IEC 80 B5 / B14,294.00,312.00
EUR,YPP,46,YPP 52,IEC 90 B5 / B14,294.00,312.00
EUR,YPP,46,YPP 52,IEC 100 B5 / B14,302.00,320.00
EUR,YPP,46,YPP 53,IEC 63 B5 / B14,290.00,308.00
EUR,YPP,46,YPP 53,IEC 71 B5 / B14,292.00,310.00
EUR,YPP,46,YPP 53,IEC 80 B5 / B14,302.00,320.00
EUR,YPP,46,YPP 53,IEC 90 B5 / B14,302.00,320.00
EUR,YPP,46,YPP 52 IR 42,IEC 63 B5 / B15,466.00,485.00
EUR,YPP,46,YPP 52 IR 42,IEC 71 B5 / B15,468.00,487.00
EUR,YPP,46,YPP 53 IR 42,IEC 63 B5 / B14,473.00,491.00
EUR,YPP,46,YPP 53 IR 42,IEC 71 B5 / B14,475.00,493.00
EUR,YPP,46,YPP 62,IEC 80 B5 / B14,396.00,418.00
EUR,YPP,46,YPP 62,IEC 90 B5 / B14,396.00,418.00
EUR,YPP,46,YPP 62,IEC 100 B5 / B14,411.00,437.00
EUR,YPP,46,YPP 63,IEC 63 B5,401.00,428.00
EUR,YPP,46,YPP 63,IEC 71 B5,403.00,430.00
EUR,YPP,46,YPP 63,IEC 80 B5 / B14,416.00,442.00
EUR,YPP,46,YPP 63,IEC 90 B5 / B14,416.00,442.00
EUR,YPP,46,YPP 63,IEC 100 B5 / B14,431.00,457.00
EUR,YPP,46,YPP 62 IR 42,IEC 63 B5,612.00,634.00
EUR,YPP,46,YPP 62 IR 42,IEC 71 B5,614.00,636.00
EUR,YPP,46,YPP 63 IR 42,IEC 63 B5,632.00,654.00
EUR,YPP,46,YPP 63 IR 42,IEC 71 B5,634.00,656.00
EUR,YPP,46,YPP 72,IEC 90 B5 / B14,582.00,606.00
EUR,YPP,46,YPP 72,IEC 100 B5 / B14,589.00,613.00
EUR,YPP,46,YPP 72,IEC 112 B5 / B14,589.00,613.00
EUR,YPP,46,YPP 72,IEC 132 B5 / B14,603.00,627.00
EUR,YPP,46,YPP 73,IEC 63 B5,593.00,617.00
EUR,YPP,46,YPP 73,IEC 71 B5,596.00,620.00
EUR,YPP,46,YPP 73,IEC 80 B5 / B14,602.00,626.00
EUR,YPP,46,YPP 73,IEC 90 B5 / B14,602.00,626.00
EUR,YPP,46,YPP 73,IEC 100 B5 / B14,609.00,633.00
EUR,YPP,46,YPP 73,IEC 112 B5 / B14,609.00,633.00
EUR,YPP,47,YPP 74,IEC 63 B5 / B14,733.00,757.00
EUR,YPP,47,YPP 74,IEC 71 B5 / B14,735.00,759.00
EUR,YPP,47,YPP 74,IEC 80 B5 / B14,748.00,772.00
EUR,YPP,47,YPP 72 IR 53,IEC 63 B5 / B14,811.00,835.00
EUR,YPP,47,YPP 72 IR 53,IEC 71 B5 / B14,813.00,837.00
EUR,YPP,47,YPP 72 IR 53,IEC 80 B5 / B14,823.00,847.00
EUR,YPP,47,YPP 73 IR 52,IEC 63 B5 / B15,819.00,843.00
EUR,YPP,47,YPP 73 IR 52,IEC 71 B5 / B15,821.00,845.00
EUR,YPP,47,YPP 73 IR 52,IEC 80 B5 / B15,831.00,855.00
EUR,YPP,47,YPP 82,IEC 100 B5 / B14,892.00,924.00
EUR,YPP,47,YPP 82,IEC 112 B5 / B14,892.00,924.00
EUR,YPP,47,YPP 82,IEC 132 B5 / B14,904.00,936.00
EUR,YPP,47,YPP 82,IEC 160 B5 / B14,953.00,985.00
EUR,YPP,47,YPP 83,IEC 71 B5,896.00,928.00
EUR,YPP,47,YPP 83,IEC 80 B5,901.00,933.00
EUR,YPP,47,YPP 83,IEC 90 B5 / B14,901.00,933.00
EUR,YPP,47,YPP 83,IEC 100 B5 / B14,919.00,957.00
EUR,YPP,47,YPP 83,IEC 112 B5 / B14,919.00,957.00
EUR,YPP,47,YPP 83,IEC 132 B5 / B14,932.00,971.00
EUR,YPP,47,YPP 84,IEC 63 B5,1048.00,1080.00
EUR,YPP,47,YPP 84,IEC 71 B5,1050.00,1082.00
EUR,YPP,47,YPP 84,IEC 80 B5 / B14,1055.00,1087.00
EUR,YPP,47,YPP 82 IR 52,IEC 63 B5 / B15,1153.00,1185.00
EUR,YPP,47,YPP 82 IR 52,IEC 71 B5 / B15,1155.00,1187.00
EUR,YPP,47,YPP 82 IR 52,IEC 80 B5 / B15,1163.00,1195.00
EUR,YPP,47,YPP 82 IR 53,IEC 63 B5 / B14,1162.00,1194.00
EUR,YPP,47,YPP 82 IR 53,IEC 71 B5 / B14,1165.00,1197.00
EUR,YPP,47,YPP 82 IR 53,IEC 80 B5 / B14,1173.00,1205.00
EUR,YPP,47,YPP 83 IR 52,IEC 63 B5 / B14,1180.00,1212.00
EUR,YPP,47,YPP 83 IR 52,IEC 71 B5 / B14,1182.00,1214.00
EUR,YPP,47,YPP 83 IR 53,IEC 63 B5 / B14,1185.00,1222.00
EUR,YPP,47,YPP 83 IR 53,IEC 71 B5 / B14,1190.00,1224.00
EUR,YPP,47,YPP 92,IEC 100 B5 / B14,1276.00,1332.00
EUR,YPP,47,YPP 92,IEC 112 B5 / B14,1276.00,1332.00
EUR,YPP,47,YPP 92,IEC 132 B5 / B14,1294.00,1350.00
EUR,YPP,47,YPP 92,IEC 160 B5 / B14,1362.00,1417.00
EUR,YPP,47,YPP 92,IEC 180 B5,1396.00,1451.00
EUR,YPP,47,YPP 93,IEC 80 B5,1330.00,1385.00
EUR,YPP,47,YPP 93,IEC 90 B5,1330.00,1385.00
EUR,YPP,47,YPP 93,IEC 100 B5 / B14,1355.00,1411.00
EUR,YPP,47,YPP 93,IEC 112 B5 / B14,1355.00,1411.00
EUR,YPP,47,YPP 93,IEC 132 B5 / B14,1375.00,1431.00
EUR,YPP,47,YPP 93,IEC 160 B5 / B14,1444.00,1499.00
EUR,YPP,48,YPP 94,IEC 71 B5,1486.00,1539.00
EUR,YPP,48,YPP 94,IEC 80 B5,1493.00,1547.00
EUR,YPP,48,YPP 94,IEC 90 B5 / B14,1493.00,1547.00
EUR,YPP,48,YPP 92 IR 63,IEC 63 B5,1635.00,1698.00
EUR,YPP,48,YPP 92 IR 63,IEC 71 B5 / B14,1637.00,1690.00
EUR,YPP,48,YPP 92 IR 63,IEC 80 B5 / B14,1650.00,1703.00
EUR,YPP,48,YPP 93 IR 63,IEC 63 B5,1658.00,1711.00
EUR,YPP,48,YPP 93 IR 63,IEC 71 B5 / B14,1660.00,1713.00
EUR,YPP,48,YPP 102,IEC 132 B5,1894.00,2003.00
EUR,YPP,48,YPP 102,IEC 160 B5 / B14,1997.00,2106.00
EUR,YPP,48,YPP 102,IEC 180 B5,2034.00,2142.00
EUR,YPP,48,YPP 102,IEC 200 B5,2130.00,2239.00
EUR,YPP,48,YPP 103,IEC 90 B5,1969.00,2077.00
EUR,YPP,48,YPP 103,IEC 100 B5,2003.00,2111.00
EUR,YPP,48,YPP 103,IEC 112 B5,2003.00,2111.00
EUR,YPP,48,YPP 103,IEC 132 B5,2015.00,2124.00
EUR,YPP,48,YPP 103,IEC 160 B5 / B14,2125.00,2234.00
EUR,YPP,48,YPP 103,IEC 180 B5,2146.00,2255.00
EUR,YPP,48,YPP 104,IEC 71 B5,2139.00,2248.00
EUR,YPP,48,YPP 104,IEC 80 B5,2149.00,2257.00
EUR,YPP,48,YPP 104,IEC 90 B5,2149.00,2257.00
EUR,YPP,48,YPP 104,IEC 100 B5 / B14,2191.00,2300.00
EUR,YPP,48,YPP 102 IR 63,IEC 63 B5,2270.00,2379.00
EUR,YPP,48,YPP 102 IR 63,IEC 71 B5 / B14,2272.00,2381.00
EUR,YPP,48,YPP 102 IR 63,IEC 80 B5 / B14,2276.00,2385.00
EUR,YPP,48,YPP 103 IR 63,IEC 63 B5,2287.00,2396.00
EUR,YPP,48,YPP 103 IR 63,IEC 71 B5 / B14,2289.00,2398.00
EUR,YPP,48,YPP 122,IEC 180 B5,2762.00,2927.00
EUR,YPP,48,YPP 122,IEC 200 B5,2855.00,3020.00
EUR,YPP,48,YPP 122,IEC 225 B5,3062.00,3227.00
EUR,YPP,48,YPP 123,IEC 100 B5,2739.00,2904.00
EUR,YPP,48,YPP 123,IEC 112 B5,2739.00,2904.00
EUR,YPP,48,YPP 123,IEC 132 B5,2757.00,2922.00
EUR,YPP,48,YPP 123,IEC 160 B5 / B14,2869.00,3034.00
EUR,YPP,48,YPP 123,IEC 180 B5,2907.00,3072.00
EUR,YPP,48,YPP 123,IEC 200 B5,3008.00,3173.00
EUR,YPP,48,YPP 123,IEC 225 B5,3229.00,3394.00
EUR,YPP,48,YPP 124,IEC 80 B5,2949.00,3115.00
EUR,YPP,48,YPP 124,IEC 90 B5,2949.00,3115.00
EUR,YPP,48,YPP 124,IEC 100 B5 / B14,2975.00,3140.00
EUR,YPP,48,YPP 124,IEC 112 B5 / B14,2974.00,3139.00
EUR,YPP,48,YPP 123 IR 72,IEC 71 B5,3245.00,3410.00
EUR,YPP,48,YPP 123 IR 72,IEC 80 B5,3235.00,3400.00
EUR,YPP,48,YPP 123 IR 72,IEC 90 B5 / B14,3235.00,3400.00
EUR,YPP,48,YPP 123 IR 73,IEC 71 B5,3248.00,3413.00
EUR,YPP,48,YPP 123 IR 73,IEC 80 B5 / B14,3258.00,3423.00
EUR,YPP,49,YPP 142,IEC 225 B5,4500.00,4754.00
EUR,YPP,49,YPP 142,IEC 250 B5,4664.00,4918.00
EUR,YPP,49,YPP 142,IEC 280 B5,4912.00,5166.00
EUR,YPP,49,YPP 143,IEC 132 B5,4500.00,4754.00
EUR,YPP,49,YPP 143,IEC 160 B5,4620.00,4874.00
EUR,YPP,49,YPP 143,IEC 180 B5,4628.00,4881.00
EUR,YPP,49,YPP 143,IEC 200 B5,4761.00,5015.00
EUR,YPP,49,YPP 143,IEC 225 B5,5003.00,5256.00
EUR,YPP,49,YPP 143,IEC 250 B5,5166.00,5419.00
EUR,YPP,49,YPP 143,IEC 280 B5,5414.00,5667.00
EUR,YPP,49,YPP 144,IEC 100 B5,4884.00,5137.00
EUR,YPP,49,YPP 144,IEC 112 B5,4884.00,5137.00
EUR,YPP,49,YPP 144,IEC 132 B5,4903.00,5156.00
EUR,YPP,49,YPP 143 IR 72,IEC 71 B5,4924.00,5177.00
EUR,YPP,49,YPP 143 IR 72,IEC 80 B5,4933.00,5186.00
EUR,YPP,49,YPP 143 IR 72,IEC 90 B5 / B14,4943.00,5197.00
EUR,YPP,49,YPP 143 IR 72,IEC 100 B5 / B14,4958.00,5212.00
EUR,YPP,49,YPP 143 IR 72,IEC 112 B5 / B14,4958.00,5212.00
EUR,YPP,49,YPP 143 IR 72,IEC 132 B5 / B14,4971.00,5224.00
EUR,YPP,49,YPP 143 IR 73,IEC 71 B5,4937.00,5190.00
EUR,YPP,49,YPP 143 IR 73,IEC 80 B5,4944.00,5198.00
EUR,YPP,49,YPP 143 IR 73,IEC 90 B5 / B14,4944.00,5198.00
EUR,YPP,49,YPP 143 IR 82,IEC 132 B5,5302.00,5556.00
EUR,YPP,49,YPP 143 IR 82,IEC 160 B5 / B14,5360.00,5613.00
EUR,YPP,49,YPP 152,IEC 225 B5,6802.00,7125.00
EUR,YPP,49,YPP 152,IEC 250 B5,6998.00,7321.00
EUR,YPP,49,YPP 152,IEC 280 B5,7115.00,7438.00
EUR,YPP,49,YPP 152,IEC 315 B5,8878.00,9202.00
EUR,YPP,49,YPP 153,IEC 160 B5,6679.00,7003.00
EUR,YPP,49,YPP 153,IEC 180 B5,6689.00,7012.00
EUR,YPP,49,YPP 153,IEC 200 B5,6828.00,7152.00
EUR,YPP,49,YPP 153,IEC 225 B5,7076.00,7400.00
EUR,YPP,49,YPP 153,IEC 250 B5,7288.00,7612.00
EUR,YPP,49,YPP 153,IEC 280 B5,7408.00,7731.00
EUR,YPP,49,YPP 153,IEC 315 B5,8830.00,9154.00
EUR,YPP,49,YPP 154,IEC 100 B5,7223.00,7547.00
EUR,YPP,49,YPP 154,IEC 112 B5,7223.00,7547.00
EUR,YPP,49,YPP 154,IEC 132 B5,7238.00,7562.00
EUR,YPP,49,YPP 152 IR 83,IEC 80 B5,7432.00,7756.00
EUR,YPP,49,YPP 152 IR 83,IEC 90 B5,7432.00,7756.00
EUR,YPP,49,YPP 152 IR 83,IEC 100 B5 / B14,7452.00,7776.00
EUR,YPP,49,YPP 152 IR 83,IEC 112 B5 / B14,7452.00,7776.00
EUR,YPP,49,YPP 153 IR 83,IEC 80 B5,7515.00,7839.00
EUR,YPP,49,YPP 153 IR 83,IEC 90 B5,7515.00,7839.00
EUR,YPP,49,YPP 153 IR 92,IEC 100 B5,8031.00,8354.00
EUR,YPP,49,YPP 153 IR 92,IEC 112 B5,8031.00,8354.00
EUR,YPP,49,YPP 153 IR 92,IEC 132 B5,8055.00,8379.00
EUR,YPP,49,YPP 153 IR 92,IEC 160 B5 / B14,8137.00,8461.00
USD,IRP,16,IRP 42,IEC 63 B5 / B14,263.00,288.00
USD,IRP,16,IRP 42,IEC 71 B5 / B14,264.00,290.00
USD,IRP,16,IRP 42,IEC 80 B5 / B14,277.00,304.00
USD,IRP,16,IRP 42,IEC 90 B5 / B14,277.00,305.00
USD,IRP,16,IRP 43,IEC 63 B5 / B14,267.00,294.00
USD,IRP,16,IRP 43,IEC 71 B5 / B14,268.00,295.00
USD,IRP,16,IRP 43,IEC 80 B5 / B14,280.00,308.00
USD,IRP,16,IRP 43,IEC 90 B5 /B14,281.00,310.00
USD,IRP,16,IRP 52,IEC 71 B5 / B14,314.00,346.00
USD,IRP,16,IRP 52,IEC 80 B5 / B14,326.00,359.00
USD,IRP,16,IRP 52,IEC 90 B5 / B14,327.00,360.00
USD,IRP,16,IRP 52,IEC 100 B5 / B14,339.00,372.00
USD,IRP,16,IRP 52,IEC 112 B5 / B14,339.00,372.00
USD,IRP,16,IRP 53,IEC 63 B5 / B14,325.00,358.00
USD,IRP,16,IRP 53,IEC 71 B5 / B14,327.00,359.00
USD,IRP,16,IRP 53,IEC 80 B5 / B14,339.00,372.00
USD,IRP,16,IRP 53,IEC 90 B5 / B14,340.00,373.00
USD,IRP,16,IRP 53,IEC 100 B5 / B14,349.00,385.00
USD,IRP,16,IRP 53,IEC 112 B5 / B14,349.00,385.00
